m,l0,phi,eps,is_sat
0.37939698,0.037487436,1.2673867,0.3086397,False
0.38190955,0.037487436,1.2680253,0.31104428,False
0.3844221,0.037487436,1.2686567,0.31345174,False
0.38693467,0.037487436,1.2692813,0.3158618,False
0.38944724,0.037487436,1.269899,0.3182747,False
0.3919598,0.037487436,1.2705098,0.32069045,False
0.39447236,0.037487436,1.271114,0.32310915,False
0.39698493,0.037487436,1.2717116,0.3255304,False
0.39949748,0.037487436,1.2723026,0.3279545,False
0.40201005,0.037487436,1.2728873,0.330381,False
0.4045226,0.037487436,1.2734656,0.33281067,False
0.40703517,0.037487436,1.2740376,0.335243,False
0.40954775,0.037487436,1.2746034,0.33767828,False
0.4120603,0.037487436,1.2751632,0.34011623,False
0.41457286,0.037487436,1.2755005,0.34186676,True
0.4170854,0.037487436,1.2755005,0.342527,True
0.41959798,0.037487436,1.2755005,0.34318998,True
0.42211056,0.037487436,1.2755005,0.3438559,True
0.4246231,0.037487436,1.2755005,0.3445242,True
0.42713568,0.037487436,1.2755005,0.34519592,True
0.42964825,0.037487436,1.2755005,0.3458707,True
0.4321608,0.037487436,1.2755005,0.34651026,True
0.43467337,0.037487436,1.2755005,0.34717885,True
0.4371859,0.037487436,1.2755005,0.34785092,True
0.4396985,0.037487436,1.2755005,0.34859836,True
0.44221106,0.037487436,1.2755005,0.3492882,True
0.4447236,0.037487436,1.2755005,0.34998098,True
0.44723618,0.037487436,1.2755005,0.35067657,True
0.44974872,0.037487436,1.2755005,0.3513758,True
0.4522613,0.037487436,1.2755005,0.3520781,True
0.45477387,0.037487436,1.2755005,0.3527839,True
0.45728642,0.037487436,1.2755005,0.35349256,True
0.459799,0.037487436,1.2755005,0.35420495,True
0.46231157,0.037487436,1.2755005,0.3549204,True
0.4648241,0.037487436,1.2755005,0.35564235,True
0.46733668,0.037487436,1.2755005,0.35635334,True
0.46984923,0.037487436,1.2755005,0.3570682,True
0.4723618,0.037487436,1.2755005,0.3577867,True
0.47487438,0.037487436,1.2755005,0.35850862,True
0.47738692,0.037487436,1.2755005,0.35928684,True
0.4798995,0.037487436,1.2755005,0.36002693,True
0.48241204,0.037487436,1.2755005,0.36081928,True
0.4849246,0.037487436,1.2755005,0.36155543,True
0.4874372,0.037487436,1.2755005,0.36229566,True
0.48994973,0.037487436,1.2755005,0.3630394,True
0.4924623,0.037487436,1.2755005,0.36378714,True
0.49497488,0.037487436,1.2755005,0.36454564,True
0.49748743,0.037487436,1.2755005,0.36531216,True
0.5,0.037487436,1.2755005,0.36608258,True
0.0,0.037788942,0.0075590652,1.9684003e-06,False
0.0025125628,0.037788942,0.35536262,7.2221746e-07,False
0.0050251256,0.037788942,0.47647738,7.363212e-07,False
0.007537688,0.037788942,0.5575382,7.662578e-07,False
0.010050251,0.037788942,0.61851996,8.129706e-07,False
0.012562814,0.037788942,0.6672296,8.724204e-07,False
0.015075376,0.037788942,0.70762944,9.467157e-07,False
0.01758794,0.037788942,0.7417804,0.000584588,False
0.020100502,0.037788942,0.7709261,0.0022802958,False
0.022613065,0.037788942,0.7965497,0.0039511477,False
0.025125628,0.037788942,0.8193476,0.0056182146,False
0.027638191,0.037788942,0.8398327,0.007290476,False
0.030150753,0.037788942,0.8583921,0.008972789,False
0.032663316,0.037788942,0.8753254,0.010667558,False
0.03517588,0.037788942,0.89086866,0.012376974,False
0.03768844,0.037788942,0.90521127,0.014101468,False
0.040201005,0.037788942,0.9185076,0.01584069,False
0.042713568,0.037788942,0.93088454,0.017595544,False
0.04522613,0.037788942,0.94244784,0.01936545,False
0.047738694,0.037788942,0.953287,0.021149863,False
0.050251257,0.037788942,0.9634772,0.022948544,False
0.05276382,0.037788942,0.9730835,0.024761498,False
0.055276383,0.037788942,0.98216164,0.0265864,False
0.057788946,0.037788942,0.9907602,0.028424699,False
0.060301505,0.037788942,0.9989213,0.03027532,False
0.06281407,0.037788942,1.0066819,0.032137908,False
0.06532663,0.037788942,1.0140753,0.03401191,False
0.0678392,0.037788942,1.0211301,0.035896953,False
0.07035176,0.037788942,1.0278722,0.037792623,False
0.072864324,0.037788942,1.0343248,0.039698303,False
0.07537688,0.037788942,1.0405083,0.041614182,False
0.07788945,0.037788942,1.0464419,0.043539356,False
0.08040201,0.037788942,1.0521421,0.045473848,False
0.08291457,0.037788942,1.0576242,0.04741741,False
0.085427135,0.037788942,1.0629023,0.049369037,False
0.087939695,0.037788942,1.0679886,0.051329665,False
0.09045226,0.037788942,1.0728949,0.053299736,False
0.09296482,0.037788942,1.0776322,0.0552746,False
0.09547739,0.037788942,1.0822096,0.057258606,False
0.09798995,0.037788942,1.0866361,0.059250012,False
0.10050251,0.037788942,1.0909201,0.061248567,False
0.10301507,0.037788942,1.095069,0.06325439,False
0.10552764,0.037788942,1.0990902,0.06526691,False
0.1080402,0.037788942,1.1029899,0.06728674,False
0.110552765,0.037788942,1.1067743,0.069311686,False
0.113065325,0.037788942,1.110449,0.07134368,False
0.11557789,0.037788942,1.1140194,0.0733819,False
0.11809045,0.037788942,1.1174899,0.07542604,False
0.12060301,0.037788942,1.1208657,0.07747618,False
0.12311558,0.037788942,1.1241506,0.07953216,False
0.12562814,0.037788942,1.1273489,0.08159366,False
0.1281407,0.037788942,1.1304641,0.083660856,False
0.13065326,0.037788942,1.1335,0.08573328,False
0.13316582,0.037788942,1.1364596,0.08781116,False
0.1356784,0.037788942,1.1393464,0.08989414,False
0.13819095,0.037788942,1.1421632,0.09198226,False
0.14070351,0.037788942,1.1449126,0.09407556,False
0.14321607,0.037788942,1.1475974,0.09617354,False
0.14572865,0.037788942,1.1502203,0.09827615,False
0.1482412,0.037788942,1.1527828,0.100384116,False
0.15075377,0.037788942,1.155288,0.10249653,False
0.15326633,0.037788942,1.1577377,0.10461355,False
0.1557789,0.037788942,1.160134,0.10673513,False
0.15829146,0.037788942,1.1624786,0.10886099,False
0.16080402,0.037788942,1.1647733,0.11099125,False
0.16331658,0.037788942,1.16702,0.113125965,False
0.16582914,0.037788942,1.1692201,0.11526486,False
0.16834171,0.037788942,1.1713754,0.117407866,False
0.17085427,0.037788942,1.1734873,0.119555175,False
0.17336683,0.037788942,1.175557,0.12170664,False
0.17587939,0.037788942,1.1775861,0.12386189,False
0.17839196,0.037788942,1.1795757,0.12602194,False
0.18090452,0.037788942,1.1815273,0.12818491,False
0.18341708,0.037788942,1.1834418,0.13035195,False
0.18592964,0.037788942,1.1853203,0.13252315,False
0.18844222,0.037788942,1.1871641,0.13469784,False
0.19095477,0.037788942,1.188974,0.1368767,False
0.19346733,0.037788942,1.1907512,0.13905887,False
0.1959799,0.037788942,1.1924964,0.14124501,False
0.19849247,0.037788942,1.1942108,0.14343473,False
0.20100503,0.037788942,1.195895,0.14562805,False
0.20351759,0.037788942,1.1975499,0.14782491,False
0.20603015,0.037788942,1.1991764,0.15002531,False
0.2085427,0.037788942,1.2007753,0.15222928,False
0.21105528,0.037788942,1.2023472,0.15443672,False
0.21356784,0.037788942,1.2038931,0.15664668,False
0.2160804,0.037788942,1.2054129,0.15886173,False
0.21859296,0.037788942,1.2069081,0.16107932,False
0.22110553,0.037788942,1.208379,0.1633004,False
0.22361809,0.037788942,1.2098265,0.1655248,False
0.22613065,0.037788942,1.2112507,0.16775239,False
0.22864321,0.037788942,1.2126523,0.1699838,False
0.23115578,0.037788942,1.2140322,0.17221797,False
0.23366834,0.037788942,1.2153908,0.17445517,False
0.2361809,0.037788942,1.2167283,0.17669606,False
0.23869346,0.037788942,1.2180456,0.17893954,False
0.24120602,0.037788942,1.2193428,0.18118629,False
0.2437186,0.037788942,1.2206206,0.18343647,False
0.24623115,0.037788942,1.2218794,0.18568991,False
0.24874371,0.037788942,1.2231197,0.18794619,False
0.2512563,0.037788942,1.2243416,0.19020587,False
0.25376883,0.037788942,1.225546,0.19246839,False
0.2562814,0.037788942,1.226733,0.19473417,False
0.25879398,0.037788942,1.2279029,0.19700274,False
0.26130652,0.037788942,1.2290562,0.19927463,False
0.2638191,0.037788942,1.2301933,0.20154929,False
0.26633164,0.037788942,1.2313149,0.20382567,False
0.26884422,0.037788942,1.23242,0.2061077,False
0.2713568,0.037788942,1.2335103,0.20839167,False
0.27386934,0.037788942,1.2345855,0.21067864,False
0.2763819,0.037788942,1.2356464,0.21296836,False
0.27889448,0.037788942,1.2366927,0.21526094,False
0.28140703,0.037788942,1.2377249,0.21755631,False
0.2839196,0.037788942,1.2387435,0.21985485,False
0.28643215,0.037788942,1.2397485,0.2221562,False
0.28894472,0.037788942,1.2407403,0.22446036,False
0.2914573,0.037788942,1.241719,0.22676753,False
0.29396984,0.037788942,1.2426851,0.22907758,False
0.2964824,0.037788942,1.2436385,0.23139037,False
0.29899496,0.037788942,1.2445798,0.23370625,False
0.30150753,0.037788942,1.2455089,0.23602512,False
0.3040201,0.037788942,1.2464262,0.23834647,False
0.30653265,0.037788942,1.247332,0.24067082,False
0.30904523,0.037788942,1.2482264,0.24299824,False
0.3115578,0.037788942,1.2491096,0.24532834,False
0.31407034,0.037788942,1.2499818,0.24766093,False
0.31658292,0.037788942,1.2508432,0.24999657,False
0.31909546,0.037788942,1.2516938,0.25233507,False
0.32160804,0.037788942,1.2525343,0.2546765,False
0.3241206,0.037788942,1.2533642,0.25702152,False
0.32663316,0.037788942,1.2541844,0.25936773,False
0.32914573,0.037788942,1.2549944,0.26171735,False
0.33165827,0.037788942,1.2557948,0.26406986,False
0.33417085,0.037788942,1.2565857,0.26642504,False
0.33668342,0.037788942,1.257367,0.2687833,False
0.33919597,0.037788942,1.2581391,0.27114406,False
0.34170854,0.037788942,1.2589022,0.27350777,False
0.34422112,0.037788942,1.2596562,0.27587485,False
0.34673366,0.037788942,1.2604015,0.27824348,False
0.34924623,0.037788942,1.2611381,0.28061542,False
0.35175878,0.037788942,1.261866,0.2829903,False
0.35427135,0.037788942,1.2625856,0.28536782,False
0.35678393,0.037788942,1.2632968,0.2877482,False
0.35929647,0.037788942,1.264,0.29013133,False
0.36180905,0.037788942,1.264695,0.29251724,False
0.3643216,0.037788942,1.2653823,0.2949059,False
0.36683416,0.037788942,1.2660615,0.2972974,False
0.36934674,0.037788942,1.2667333,0.29969138,False
0.37185928,0.037788942,1.2673975,0.3020883,False
0.37437186,0.037788942,1.2680541,0.30448803,False
0.37688443,0.037788942,1.2687035,0.30689055,False
0.37939698,0.037788942,1.2693455,0.3092959,False
0.38190955,0.037788942,1.2699804,0.31170404,False
0.3844221,0.037788942,1.2706083,0.31411484,False
0.38693467,0.037788942,1.2712291,0.31652862,False
0.38944724,0.037788942,1.2718432,0.3189447,False
0.3919598,0.037788942,1.2724506,0.32136434,False
0.39447236,0.037788942,1.2730511,0.32378662,False
0.39698493,0.037788942,1.2736452,0.32621118,False
0.39949748,0.037788942,1.2742329,0.3286384,False
0.40201005,0.037788942,1.274814,0.33106893,False
0.4045226,0.037788942,1.2753888,0.33350194,False
0.40703517,0.037788942,1.2755005,0.33450034,True
0.40954775,0.037788942,1.2755005,0.33514214,True
0.4120603,0.037788942,1.2755005,0.33578646,True
0.41457286,0.037788942,1.2755005,0.33639434,True
0.4170854,0.037788942,1.2755005,0.33703235,True
0.41959798,0.037788942,1.2755005,0.3376734,True
0.42211056,0.037788942,1.2755005,0.33839098,True
0.4246231,0.037788942,1.2755005,0.33904848,True
0.42713568,0.037788942,1.2755005,0.339718,True
0.42964825,0.037788942,1.2755005,0.34037048,True
0.4321608,0.037788942,1.2755005,0.3410257,True
0.43467337,0.037788942,1.2755005,0.34168363,True
0.4371859,0.037788942,1.2755005,0.3423451,True
0.4396985,0.037788942,1.2755005,0.3430096,True
0.44221106,0.037788942,1.2755005,0.34367728,True
0.4447236,0.037788942,1.2755005,0.34441835,True
0.44723618,0.037788942,1.2755005,0.34510306,True
0.44974872,0.037788942,1.2755005,0.34579125,True
0.4522613,0.037788942,1.2755005,0.34648234,True
0.45477387,0.037788942,1.2755005,0.34717694,True
0.45728642,0.037788942,1.2755005,0.3478743,True
0.459799,0.037788942,1.2755005,0.34857535,True
0.46231157,0.037788942,1.2755005,0.34931555,True
0.4648241,0.037788942,1.2755005,0.3500121,True
0.46733668,0.037788942,1.2755005,0.35071194,True
0.46984923,0.037788942,1.2755005,0.35141534,True
0.4723618,0.037788942,1.2755005,0.35211244,True
0.47487438,0.037788942,1.2755005,0.3528231,True
0.47738692,0.037788942,1.2755005,0.35353732,True
0.4798995,0.037788942,1.2755005,0.35430494,True
0.48241204,0.037788942,1.2755005,0.355037,True
0.4849246,0.037788942,1.2755005,0.35583094,True
0.4874372,0.037788942,1.2755005,0.3565595,True
0.48994973,0.037788942,1.2755005,0.3572543,True
0.4924623,0.037788942,1.2755005,0.35800102,True
0.49497488,0.037788942,1.2755005,0.35875168,True
0.49748743,0.037788942,1.2755005,0.35950604,True
0.5,0.037788942,1.2755005,0.36026415,True
0.0,0.038090453,0.007619368,2.5865193e-06,False
0.0025125628,0.038090453,0.3578632,7.257331e-07,False
0.0050251256,0.038090453,0.47952414,7.342353e-07,False
0.007537688,0.038090453,0.5608348,7.640414e-07,False
0.010050251,0.038090453,0.6219435,8.1057675e-07,False
0.012562814,0.038090453,0.6707195,8.679708e-07,False
0.015075376,0.038090453,0.7111469,9.4023926e-07,False
0.01758794,0.038090453,0.74529934,0.0005997834,False
0.020100502,0.038090453,0.77443725,0.0023021277,False
0.022613065,0.038090453,0.80004424,0.0039829365,False
0.025125628,0.038090453,0.822821,0.0056592226,False
0.027638191,0.038090453,0.84328175,0.0073394063,False
0.030150753,0.038090453,0.86181486,0.009029743,False
0.032663316,0.038090453,0.87872064,0.010732125,False
0.03517588,0.038090453,0.8942359,0.012448742,False
0.03768844,0.038090453,0.9085503,0.014181033,False
0.040201005,0.038090453,0.9218184,0.015927,False
0.042713568,0.038090453,0.9341674,0.01768863,False
0.04522613,0.038090453,0.945703,0.019465512,False
0.047738694,0.038090453,0.9565149,0.021256778,False
0.050251257,0.038090453,0.96667856,0.023062075,False
0.05276382,0.038090453,0.97625875,0.024880257,False
0.055276383,0.038090453,0.98531145,0.026712257,False
0.057788946,0.038090453,0.9938848,0.028557047,False
0.060301505,0.038090453,1.0020216,0.030413978,False
0.06281407,0.038090453,1.0097586,0.032282293,False
0.06532663,0.038090453,1.0171287,0.034162212,False
0.0678392,0.038090453,1.0241607,0.03605285,False
0.07035176,0.038090453,1.0308808,0.03795435,False
0.072864324,0.038090453,1.0373119,0.03986556,False
0.07537688,0.038090453,1.0434744,0.041786887,False
0.07788945,0.038090453,1.0493876,0.04371755,False
0.08040201,0.038090453,1.0550677,0.04565743,False
0.08291457,0.038090453,1.0605302,0.04760637,False
0.085427135,0.038090453,1.0657891,0.049563743,False
0.087939695,0.038090453,1.0708568,0.051528938,False
0.09045226,0.038090453,1.0757451,0.053502824,False
0.09296482,0.038090453,1.0804644,0.055484254,False
0.09547739,0.038090453,1.0850242,0.057473104,False
0.09798995,0.038090453,1.0894338,0.0594695,False
0.10050251,0.038090453,1.0937011,0.061473165,False
0.10301507,0.038090453,1.0978339,0.06348379,False
0.10552764,0.038090453,1.1018391,0.06550137,False
0.1080402,0.038090453,1.1057233,0.067525856,False
0.110552765,0.038090453,1.1094924,0.069555536,False
0.113065325,0.038090453,1.113152,0.07159215,False
0.11557789,0.038090453,1.1167077,0.07363506,False
0.11809045,0.038090453,1.120164,0.07568369,False
0.12060301,0.038090453,1.1235256,0.0777384,False
0.12311558,0.038090453,1.1267968,0.07979888,False
0.12562814,0.038090453,1.1299815,0.08186514,False
0.1281407,0.038090453,1.1330835,0.08393669,False
0.13065326,0.038090453,1.1361064,0.08601345,False
0.13316582,0.038090453,1.1390535,0.088095754,False
0.1356784,0.038090453,1.1419276,0.09018324,False
0.13819095,0.038090453,1.144732,0.09227568,False
0.14070351,0.038090453,1.1474694,0.09437292,False
0.14321607,0.038090453,1.1501426,0.09647504,False
0.14572865,0.038090453,1.1527534,0.098582685,False
0.1482412,0.038090453,1.1553047,0.100694545,False
0.15075377,0.038090453,1.1577988,0.10281117,False
0.15326633,0.038090453,1.1602373,0.10493238,False
0.1557789,0.038090453,1.1626227,0.10705814,False
0.15829146,0.038090453,1.1649566,0.109188065,False
0.16080402,0.038090453,1.167241,0.11132255,False
0.16331658,0.038090453,1.1694772,0.11346148,False
0.16582914,0.038090453,1.1716673,0.11560417,False
0.16834171,0.038090453,1.1738124,0.11775405,False
0.17085427,0.038090453,1.1759146,0.119902655,False
0.17336683,0.038090453,1.1779747,0.122058,False
0.17587939,0.038090453,1.1799941,0.12421837,False
0.17839196,0.038090453,1.1819745,0.1263809,False
0.18090452,0.038090453,1.1839168,0.12854812,False
0.18341708,0.038090453,1.1858222,0.13071932,False
0.18592964,0.038090453,1.1876918,0.1328944,False
0.18844222,0.038090453,1.1895268,0.13507311,False
0.19095477,0.038090453,1.191328,0.13725556,False
0.19346733,0.038090453,1.1930966,0.13944177,False
0.1959799,0.038090453,1.1948334,0.14163168,False
0.19849247,0.038090453,1.1965395,0.14382532,False
0.20100503,0.038090453,1.1982155,0.14602254,False
0.20351759,0.038090453,1.1998624,0.14822313,False
0.20603015,0.038090453,1.201481,0.15042719,False
0.2085427,0.038090453,1.203072,0.15263514,False
0.21105528,0.038090453,1.204636,0.15484616,False
0.21356784,0.038090453,1.206174,0.15706094,False
0.2160804,0.038090453,1.2076865,0.15927888,False
0.21859296,0.038090453,1.2091744,0.16150016,False
0.22110553,0.038090453,1.2106379,0.1637247,False
0.22361809,0.038090453,1.212078,0.16595367,False
0.22613065,0.038090453,1.2134951,0.16818497,False
0.22864321,0.038090453,1.2148899,0.1704193,False
0.23115578,0.038090453,1.2162628,0.17265716,False
0.23366834,0.038090453,1.2176144,0.1748982,False
0.2361809,0.038090453,1.2189453,0.17714222,False
0.23869346,0.038090453,1.2202557,0.17938977,False
0.24120602,0.038090453,1.2215464,0.1816403,False
0.2437186,0.038090453,1.2228177,0.18389405,False
0.24623115,0.038090453,1.22407,0.18615113,False
0.24874371,0.038090453,1.2253038,0.18841122,False
0.2512563,0.038090453,1.2265196,0.19067411,False
0.25376883,0.038090453,1.2277176,0.19294043,False
0.2562814,0.038090453,1.2288984,0.1952097,False
0.25879398,0.038090453,1.2300624,0.1974818,False
0.26130652,0.038090453,1.23121,0.19975594,False
0.2638191,0.038090453,1.2323408,0.20203574,False
0.26633164,0.038090453,1.2334561,0.20431696,False
0.26884422,0.038090453,1.234556,0.2066014,False
0.2713568,0.038090453,1.2356404,0.20888919,False
0.27386934,0.038090453,1.2367101,0.21117909,False
0.2763819,0.038090453,1.2377652,0.21347237,False
0.27889448,0.038090453,1.238806,0.21576859,False
0.28140703,0.038090453,1.2398328,0.21806757,False
0.2839196,0.038090453,1.2408459,0.22036949,False
0.28643215,0.038090453,1.2418456,0.22267435,False
0.28894472,0.038090453,1.2428321,0.22498214,False
0.2914573,0.038090453,1.2438056,0.2272929,False
0.29396984,0.038090453,1.2447664,0.2296064,False
0.2964824,0.038090453,1.2457148,0.23192284,False
0.29899496,0.038090453,1.2466509,0.23424213,False
0.30150753,0.038090453,1.247575,0.23656435,False
0.3040201,0.038090453,1.2484875,0.2388893,False
